       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
  58.000000    0.299517    0.005161  104.062500  107.826135    3.763635    1.648174 -423.312344   -0.311813   -0.092144    0.273036   -0.130921
  59.000000    0.304688    0.005170  106.875000  109.687515    2.812515    1.662716 -183.951262   -0.233014   -0.092957    0.118649   -0.207323
  60.000000    0.309849    0.005162  109.072266  111.545700    2.473434    1.675483  -65.692611   -0.204922   -0.093671    0.042372   -0.256221
  61.000000    0.315000    0.005151  111.093750  113.400045    2.306295    1.687362  -32.448235   -0.191074   -0.094335    0.020929   -0.264480
  62.000000    0.320197    0.005197  112.324219  115.271040    2.946821    1.702678  123.244275   -0.244141   -0.095192   -0.079493   -0.418825
  63.000000    0.325354    0.005157  112.851562  117.127425    4.275862    1.724727  257.734710   -0.354251   -0.096424   -0.166239   -0.616914
  64.000000    0.330513    0.005159  112.939453  118.984815    6.045362    1.755917  342.965008   -0.500852   -0.098168   -0.221212   -0.820233
  65.000000    0.335670    0.005156  112.939453  120.841080    7.901627    1.796660  360.000000   -0.654642   -0.100446   -0.232200   -0.987288
  66.000000    0.340829    0.005159  112.851562  122.698350    9.846788    1.847461  377.036094   -0.815796   -0.103286   -0.243188   -1.162271
  67.000000    0.345983    0.005154  114.697266  124.553790    9.856524    1.898261    1.889188   -0.816603   -0.106126   -0.001219   -0.923948
  68.000000    0.351131    0.005149  118.476562  126.407295    7.930733    1.939094 -374.040035   -0.657053   -0.108409    0.241256   -0.524206
  69.000000    0.356288    0.005156  123.046875  128.263635    5.216760    1.965994 -526.320663   -0.432203   -0.109913    0.339477   -0.202639
  70.000000    0.361435    0.005147  126.738281  130.116645    3.378364    1.983383 -357.160863   -0.279894   -0.110885    0.230369   -0.160410
  71.000000    0.366591    0.005156  129.375000  131.972925    2.597925    1.996779 -151.355405   -0.215235   -0.111634    0.097624   -0.229245
  72.000000    0.371744    0.005153  131.660156  133.828020    2.167864    2.007950  -83.457719   -0.179605   -0.112258    0.053830   -0.238034
  73.000000    0.376901    0.005156  133.769531  135.684195    1.914664    2.017822  -49.107412   -0.158628   -0.112810    0.031674   -0.239764
  74.000000    0.382053    0.005153  134.824219  137.539245    2.715026    2.031812  155.322202   -0.224937   -0.113593   -0.100183   -0.438713
  75.000000    0.387210    0.005156  134.824219  139.395465    4.571246    2.055382  360.000000   -0.378723   -0.114910   -0.232200   -0.725833
  76.000000    0.392360    0.005150  134.736328  141.249630    6.513302    2.088929  377.064623   -0.539621   -0.116786   -0.243207   -0.899613
  77.000000    0.397516    0.005156  135.263672  143.105880    7.842208    2.129365  257.727273   -0.649719   -0.119046   -0.166234   -0.935000
  78.000000    0.402697    0.005181  137.812500  144.970920    7.158420    2.166451 -131.988411   -0.593068   -0.121120    0.085133   -0.629055
  79.000000    0.407857    0.005160  141.064453  146.828400    5.763947    2.196191 -270.264148   -0.477537   -0.122782    0.174320   -0.425999
  80.000000    0.413010    0.005154  144.052734  148.683660    4.630926    2.220056 -219.854710   -0.383668   -0.124117    0.141806   -0.365978
  81.000000    0.418166    0.005156  146.865234  150.539730    3.674496    2.239001 -185.507443   -0.304428   -0.125176    0.119652   -0.309952
  82.000000    0.423320    0.005154  149.414062  152.395215    2.981153    2.254366 -134.521985   -0.246986   -0.126035    0.086767   -0.286254
  83.000000    0.428478    0.005158  151.699219  154.251990    2.552771    2.267533  -83.056538   -0.211495   -0.126771    0.053571   -0.284694
  84.000000    0.433632    0.005154  153.720703  156.107445    2.386742    2.279834  -32.213407   -0.197739   -0.127459    0.020778   -0.304420
  85.000000    0.438788    0.005156  155.478516  157.963620    2.485104    2.292647   19.077090   -0.205888   -0.128175   -0.012305   -0.346368
  86.000000    0.443942    0.005154  156.533203  159.818955    3.285752    2.309581  155.353696   -0.272221   -0.129122   -0.100203   -0.501546
  87.000000    0.449129    0.005188  156.357422  161.686500    5.329078    2.337226  393.884726   -0.441509   -0.130667   -0.254056   -0.826232
  88.000000    0.454282    0.005153  156.269531  163.541595    7.272064    2.374700  377.056069   -0.602483   -0.132762   -0.243201   -0.978447
  89.000000    0.459440    0.005158  157.675781  165.398580    7.722799    2.414536   87.380691   -0.639826   -0.134989   -0.056361   -0.831176
  90.000000    0.464595    0.005155  160.488281  167.254305    6.766024    2.449414 -185.608824   -0.560558   -0.136939    0.119718   -0.577780
  91.000000    0.469753    0.005158  164.091797  169.111170    5.019373    2.475303 -338.632216   -0.415850   -0.138387    0.218418   -0.335819
  92.000000    0.474907    0.005153  167.783203  170.966340    3.183137    2.491707 -356.325862   -0.263720   -0.139304    0.229830   -0.173193
  93.000000    0.480067    0.005161  170.683594  172.824165    2.140571    2.502753 -202.023132   -0.177344   -0.139921    0.130305   -0.186961
  94.000000    0.485271    0.005204  172.705078  174.697695    1.992617    2.513124  -28.429529   -0.165086   -0.140501    0.018337   -0.287250
  95.000000    0.490428    0.005157  174.550781  176.554170    2.003389    2.523455    2.088838   -0.165979   -0.141079   -0.001347   -0.308405
  96.000000    0.495577    0.005149  176.044922  178.407705    2.362783    2.535620   69.802804   -0.195754   -0.141759   -0.045023   -0.382536
  97.000000    0.500737    0.005160  176.835938  179.734680    2.898742    2.550578  103.867274   -0.240158   -0.142595   -0.066994   -0.449747
  98.000000    0.505901    0.005164  177.099609  177.875490    0.775881    2.554585 -411.055497   -0.064281   -0.142819    0.265131    0.058031
  99.000000    0.511070    0.005168  176.923828  176.014935   -0.908893    2.549887 -325.987969    0.075301   -0.142557    0.210262    0.143007
 100.000000    0.516413    0.005344  176.132812  174.091245   -2.041567    2.538978 -211.969058    0.169142   -0.141947    0.136720    0.163915
 101.000000    0.522315    0.005901  174.902344  171.966705   -2.935639    2.521653 -151.498983    0.243215   -0.140978    0.097717    0.199953
 102.000000    0.527586    0.005271  173.935547  170.068995   -3.866552    2.501271 -176.596396    0.320340   -0.139839    0.113905    0.294406
 103.000000    0.532839    0.005253  173.144531  168.178020   -4.966511    2.475183 -209.408034    0.411470   -0.138380    0.135068    0.408159
 104.000000    0.538096    0.005257  172.529297  166.285485   -6.243812    2.442359 -242.969477    0.517294   -0.136545    0.156715    0.537464
