       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
 113.000000    0.586768    0.005244  174.726562  148.763625  -25.962937    0.000000    0.000000    0.000000    0.000000    0.000000    0.487833
 114.000000    0.592010    0.005242  172.177734  146.876325  -25.301409    0.000000    0.000000    0.000000    0.000000    0.000000    0.369444
 115.000000    0.597251    0.005241  169.804688  144.989505  -24.815183    0.000000    0.000000    0.000000    0.000000    0.000000    0.432140
 116.000000    0.602553    0.005302  167.607422  143.080845  -24.526577    0.000000    0.000000    0.000000    0.000000    0.000000    0.464089
 117.000000    0.607798    0.005245  165.585938  141.192795  -24.393143    0.000000    0.000000    0.000000    0.000000    0.000000    0.500013
 118.000000    0.613045    0.005248  163.652344  139.303650  -24.348694    0.000000    0.000000    0.000000    0.000000    0.000000    0.524442
 119.000000    0.618325    0.005279  161.982422  137.403060  -24.579362    0.000000    0.000000    0.000000    0.000000    0.000000    0.600647
 120.000000    0.623576    0.005251  160.400391  135.512685  -24.887706    0.000000    0.000000    0.000000    0.000000    0.000000    0.626588
 121.000000    0.628817    0.005241  158.291016  133.625760  -24.665256    0.000000    0.000000    0.000000    0.000000    0.000000    0.517770
 122.000000    0.634075    0.005258  155.654297  131.732985  -23.921312    0.000000    0.000000    0.000000    0.000000    0.000000    0.422849
 123.000000    0.639367    0.005292  153.281250  129.827985  -23.453265    0.000000    0.000000    0.000000    0.000000    0.000000    0.500797
 124.000000    0.644650    0.005283  150.996094  127.926015  -23.070079    0.000000    0.000000    0.000000    0.000000    0.000000    0.501223
 125.000000    0.649885    0.005235  148.974609  126.041505  -22.933104    0.000000    0.000000    0.000000    0.000000    0.000000    0.562442
 126.000000    0.655130    0.005245  146.337891  124.153320  -22.184571    0.000000    0.000000    0.000000    0.000000    0.000000    0.407547
 127.000000    0.660370    0.005240  143.525391  122.266830  -21.258561    0.000000    0.000000    0.000000    0.000000    0.000000    0.386745
 128.000000    0.665620    0.005250  140.976562  120.376860  -20.599702    0.000000    0.000000    0.000000    0.000000    0.000000    0.436603
 129.000000    0.670925    0.005306  139.218750  118.466865  -20.751885    0.000000    0.000000    0.000000    0.000000    0.000000    0.613221
 130.000000    0.676176    0.005251  137.724609  116.576460  -21.148149    0.000000    0.000000    0.000000    0.000000    0.000000    0.651096
 131.000000    0.681419    0.005242  134.736328  114.689220  -20.047108    0.000000    0.000000    0.000000    0.000000    0.000000    0.302602
 132.000000    0.686665    0.005247  131.835938  112.800435  -19.035502    0.000000    0.000000    0.000000    0.000000    0.000000    0.378276
 133.000000    0.691908    0.005242  129.726562  110.913285  -18.813278    0.000000    0.000000    0.000000    0.000000    0.000000    0.529292
 134.000000    0.697199    0.005292  128.232422  109.008345  -19.224077    0.000000    0.000000    0.000000    0.000000    0.000000    0.653562
 135.000000    0.702443    0.005244  125.595703  107.120550  -18.475153    0.000000    0.000000    0.000000    0.000000    0.000000    0.367117
 136.000000    0.707676    0.005233  123.046875  105.236760  -17.810115    0.000000    0.000000    0.000000    0.000000    0.000000    0.439014
 137.000000    0.712922    0.005246  120.673828  103.348050  -17.325778    0.000000    0.000000    0.000000    0.000000    0.000000    0.453371
 138.000000    0.718155    0.005233  118.916016  101.464050  -17.451966    0.000000    0.000000    0.000000    0.000000    0.000000    0.593384
 139.000000    0.723488    0.005332  117.509766   99.544350  -17.965416    0.000000    0.000000    0.000000    0.000000    0.000000    0.671930
 140.000000    0.728723    0.005235  114.257812   97.659690  -16.598122    0.000000    0.000000    0.000000    0.000000    0.000000    0.221888
 141.000000    0.733977    0.005254  111.533203   95.768220  -15.764983    0.000000    0.000000    0.000000    0.000000    0.000000    0.418546
 142.000000    0.739261    0.005284  109.511719   93.866160  -15.645559    0.000000    0.000000    0.000000    0.000000    0.000000    0.527109
 143.000000    0.744519    0.005259  107.753906   91.973100  -15.780806    0.000000    0.000000    0.000000    0.000000    0.000000    0.570052
 144.000000    0.749758    0.005239  105.644531   90.087060  -15.557471    0.000000    0.000000    0.000000    0.000000    0.000000    0.487168
 145.000000    0.755007    0.005248  102.656250   88.197615  -14.458635    0.000000    0.000000    0.000000    0.000000    0.000000    0.293101
 146.000000    0.760250    0.005244   99.843750   86.309880  -13.533870    0.000000    0.000000    0.000000    0.000000    0.000000    0.349794
 147.000000    0.765503    0.005252   98.085938   84.419055  -13.666882    0.000000    0.000000    0.000000    0.000000    0.000000    0.570925
 148.000000    0.770746    0.005243   96.679688   82.531560  -14.148128    0.000000    0.000000    0.000000    0.000000    0.000000    0.618623
 149.000000    0.775998    0.005252   95.185547   80.640825  -14.544722    0.000000    0.000000    0.000000    0.000000    0.000000    0.613873
 150.000000    0.781242    0.005244   92.285156   78.752820  -13.532336    0.000000    0.000000    0.000000    0.000000    0.000000    0.292793
 151.000000    0.786490    0.005248   89.560547   76.863660  -12.696887    0.000000    0.000000    0.000000    0.000000    0.000000    0.382611
 152.000000    0.791730    0.005241   87.363281   74.977050  -12.386231    0.000000    0.000000    0.000000    0.000000    0.000000    0.467675
 153.000000    0.796964    0.005233   85.869141   73.093065  -12.776076    0.000000    0.000000    0.000000    0.000000    0.000000    0.616498
 154.000000    0.802209    0.005246   83.056641   71.204610  -11.852031    0.000000    0.000000    0.000000    0.000000    0.000000    0.281373
 155.000000    0.807454    0.005244   80.419922   69.316635  -11.103287    0.000000    0.000000    0.000000    0.000000    0.000000    0.376288
 156.000000    0.812711    0.005257   77.958984   67.423950  -10.535034    0.000000    0.000000    0.000000    0.000000    0.000000    0.377674
 157.000000    0.818004    0.005293   76.640625   65.518560  -11.122065    0.000000    0.000000    0.000000    0.000000    0.000000    0.647134
 158.000000    0.823331    0.005327   75.498047   63.600990  -11.897057    0.000000    0.000000    0.000000    0.000000    0.000000    0.659394
 159.000000    0.828612    0.005281   72.861328   61.699755  -11.161573    0.000000    0.000000    0.000000    0.000000    0.000000    0.321783
 160.000000    0.833874    0.005262   70.136719   59.805525  -10.331194    0.000000    0.000000    0.000000    0.000000    0.000000    0.357427
 161.000000    0.839116    0.005243   67.587891   57.918120   -9.669771    0.000000    0.000000    0.000000    0.000000    0.000000    0.366320
 162.000000    0.844389    0.005273   65.302734   56.019795   -9.282939    0.000000    0.000000    0.000000    0.000000    0.000000    0.413357
 163.000000    0.849645    0.005256   63.544922   54.127785   -9.417137    0.000000    0.000000    0.000000    0.000000    0.000000    0.522077
 164.000000    0.855049    0.005404   61.962891   52.182285   -9.780606    0.000000    0.000000    0.000000    0.000000    0.000000    0.564147
 165.000000    0.860439    0.005390   60.380859   50.241930  -10.138929    0.000000    0.000000    0.000000    0.000000    0.000000    0.573009
 166.000000    0.865694    0.005255   58.183594   48.350115   -9.833479    0.000000    0.000000    0.000000    0.000000    0.000000    0.427709
 167.000000    0.870934    0.005240   56.250000   46.463595   -9.786405    0.000000    0.000000    0.000000    0.000000    0.000000    0.520350
 168.000000    0.876183    0.005249   54.316406   44.574060   -9.742346    0.000000    0.000000    0.000000    0.000000    0.000000    0.504003
 169.000000    0.881423    0.005240   51.503906   42.687630   -8.816276    0.000000    0.000000    0.000000    0.000000    0.000000    0.295628
 170.000000    0.886671    0.005248   48.427734   40.798455   -7.629279    0.000000    0.000000    0.000000    0.000000    0.000000    0.251458
 171.000000    0.891902    0.005231   46.845703   38.915430   -7.930273    0.000000    0.000000    0.000000    0.000000    0.000000    0.588389
 172.000000    0.897150    0.005249   45.703125   37.025820   -8.677305    0.000000    0.000000    0.000000    0.000000    0.000000    0.635509
 173.000000    0.902389    0.005238   44.296875   35.140140   -9.156735    0.000000    0.000000    0.000000    0.000000    0.000000    0.592260
 174.000000    0.907634    0.005246   41.132812   33.251700   -7.881113    0.000000    0.000000    0.000000    0.000000    0.000000    0.194665
 175.000000    0.912874    0.005239   38.232422   31.365540   -6.866882    0.000000    0.000000    0.000000    0.000000    0.000000    0.309659
 176.000000    0.918122    0.005248   36.298828   29.476140   -6.822688    0.000000    0.000000    0.000000    0.000000    0.000000    0.487825
 177.000000    0.923444    0.005322   35.156250   27.560280   -7.595970    0.000000    0.000000    0.000000    0.000000    0.000000    0.649907
 178.000000    0.928727    0.005284   34.189453   25.658205   -8.531248    0.000000    0.000000    0.000000    0.000000    0.000000    0.685628
 179.000000    0.933973    0.005246   31.904297   23.769780   -8.134517    0.000000    0.000000    0.000000    0.000000    0.000000    0.390201
 180.000000    0.939214    0.005241   29.443359   21.882900   -7.560459    0.000000    0.000000    0.000000    0.000000    0.000000    0.406367
 181.000000    0.944463    0.005249   27.158203   19.993260   -7.164943    0.000000    0.000000    0.000000    0.000000    0.000000    0.429962
 182.000000    0.949704    0.005241   25.136719   18.106395   -7.030324    0.000000    0.000000    0.000000    0.000000    0.000000    0.478489
 183.000000    0.954947    0.005242   23.203125   16.219110   -6.984015    0.000000    0.000000    0.000000    0.000000    0.000000    0.488391
 184.000000    0.960188    0.005241   21.357422   14.332440   -7.024982    0.000000    0.000000    0.000000    0.000000    0.000000    0.510372
 185.000000    0.965432    0.005244   18.544922   12.444495   -6.100427    0.000000    0.000000    0.000000    0.000000    0.000000    0.273870
 186.000000    0.970673    0.005241   15.908203   10.557675   -5.350528    0.000000    0.000000    0.000000    0.000000    0.000000    0.341710
 187.000000    0.975918    0.005244   13.798828    8.669685   -5.129143    0.000000    0.000000    0.000000    0.000000    0.000000    0.431238
 188.000000    0.981156    0.005238   12.919922    6.783960   -6.135962    0.000000    0.000000    0.000000    0.000000    0.000000    0.707396
 189.000000    0.986397    0.005241   11.953125    4.897185   -7.055940    0.000000    0.000000    0.000000    0.000000    0.000000    0.662936
 190.000000    0.991639    0.005242    9.052734    3.009960   -6.042774    0.000000    0.000000    0.000000    0.000000    0.000000    0.236927
 191.000000    0.996883    0.005244    6.416016    1.122210   -5.293806    0.000000    0.000000    0.000000    0.000000    0.000000    0.367891
 192.000000    1.002123    0.005241    3.867188   -0.764415   -4.631603    0.000000    0.000000    0.000000    0.000000    0.000000    0.333959
 193.000000    1.007354    0.005231    2.373047   -2.647545   -5.020592    0.000000    0.000000    0.000000    0.000000    0.000000    0.578725
 194.000000    1.012642    0.005288    1.494141   -4.551120   -6.045261    0.000000    0.000000    0.000000    0.000000    0.000000    0.695495
