   step_cpu      sn_cpu cputime_cpu cputimediff_cpu   angle_cpu     ref_cpu   error_cpu       v_cpu 
 468.000000  941.000000    4.711502    0.020167   93.603516  106.200000   12.596484   -0.166517 
 469.000000  945.000000    4.730110    0.018608   90.791016   99.000000    8.208984   -0.129013 
 470.000000  949.000000    4.751853    0.021743   91.054688   91.800000    0.745312   -0.345035 
 471.000000  952.000000    4.765267    0.013414   90.878906   86.400000   -4.478906   -0.493549 
 472.000000  955.000000    4.782101    0.016833   85.253906   81.000000   -4.253906   -0.618062 
 473.000000  959.000000    4.802297    0.020197   73.828125   73.800000   -0.028125   -0.522052 
 474.000000  963.000000    4.821694    0.019397   61.523437   66.600000    5.076562   -0.316532 
 475.000000  968.000000    4.847301    0.025607   50.097656   57.600000    7.502344   -0.177018 
 476.000000  972.000000    4.866832    0.019531   50.185547   50.400000    0.214453   -0.180018 
 477.000000  976.000000    4.886361    0.019529   52.294922   43.200000   -9.094922   -0.520552 
 478.000000  981.000000    4.907845    0.021484   48.867188   34.200000  -14.667188   -0.715572 
 479.000000  983.000000    4.921559    0.013713   44.472656   30.600000  -13.872656   -0.765077 
 480.000000  986.000000    4.937142    0.015583   34.101562   25.200000   -8.901562   -0.469547 
 481.000000  990.000000    4.956673    0.019532   19.687500   18.000000   -1.687500   -0.355536 
 482.000000  995.000000    4.978157    0.021484    8.261719    9.000000    0.738281    0.187519 
 483.000000  999.000000    4.997689    0.019532    8.349609    1.800000   -6.549609    0.027003 
 484.000000 1001.000000    5.011360    0.013671    8.876953   -1.800000  -10.676953   -0.114011 
 485.000000 1007.000000    5.038769    0.027408    8.437500  -12.600000  -21.037500   -0.487549 
 486.000000 1013.000000    5.068010    0.029242    2.548828  -23.400000  -25.948828   -0.888089 
 487.000000 1025.000000    5.132559    0.064549  -49.746094  -45.000000    4.746094   -0.636064 
 488.000000 1039.000000    5.198871    0.066311  -84.023438  -70.200000   13.823437    0.643564 
 489.000000 1046.000000    5.234097    0.035226  -71.103516  -82.800000  -11.696484   -0.058506 
 490.000000 1060.000000    5.306343    0.072247  -89.912109 -108.000000  -18.087891   -1.104110 
 491.000000 1074.000000    5.376602    0.070259 -232.294922 -133.200000   99.094922    0.208521 
 492.000000 1080.000000    5.405903    0.029301 -257.695312 -144.000000  113.695312    1.863186 
 493.000000 1086.000000    5.435248    0.029344 -211.464844 -154.800000   56.664844    1.066607 
 494.000000 1091.000000    5.462533    0.027286 -173.056641 -163.800000    9.256641   -0.547555 
 495.000000 1097.000000    5.489876    0.027342 -176.923828 -174.600000    2.323828   -1.593159 
 496.000000 1102.000000    5.517220    0.027344 -211.728516 -176.400000   35.328516    0.114011 
 497.000000 1108.000000    5.546517    0.029297 -225.263672 -165.600000   59.663672    1.851185 
 498.000000 1113.000000    5.568000    0.021484 -184.658203 -156.600000   28.058203    1.407141 
 499.000000 1118.000000    5.597298    0.029298 -135.087891 -147.600000  -12.512109    0.181518 
 500.000000 1125.000000    5.628548    0.031250 -118.125000 -135.000000  -16.875000   -1.012601 
 501.000000 1131.000000    5.657844    0.029296 -137.460938 -124.200000   13.260938    0.213021 
 502.000000 1135.000000    5.681283    0.023439 -139.130859 -117.000000   22.130859    0.723072 
 503.000000 1141.000000    5.708626    0.027343 -122.871094 -106.200000   16.671094    0.828083 
 504.000000 1147.000000    5.737922    0.029296  -97.910156  -95.400000    2.510156    0.355536 
 505.000000 1151.000000    5.762214    0.024291  -83.847656  -88.200000   -4.352344    0.520552 
 506.000000 1157.000000    5.788704    0.026490  -63.457031  -77.400000  -13.942969    0.277528 
 507.000000 1171.000000    5.859160    0.070456  -54.228516  -52.200000    2.028516   -0.304530 
 508.000000 1181.000000    5.907848    0.048687  -54.052734  -34.200000   19.852734    0.480048 
 509.000000 1186.000000    5.935190    0.027343  -46.318359  -25.200000   21.118359    0.634563 
 510.000000 1191.000000    5.961938    0.026748  -30.761719  -16.200000   14.561719    0.519052 
 511.000000 1197.000000    5.992175    0.030237  -15.556641   -5.400000   10.156641   -0.001500 
 512.000000 1206.000000    6.032804    0.040629   -5.976562   10.800000   16.776563    0.517552 
 513.000000 1219.000000    6.102571    0.069767   30.234375   34.200000    3.965625    0.654065 
 514.000000 1226.000000    6.136373    0.033802   58.447266   46.800000  -11.647266    0.268527 
 515.000000 1238.000000    6.195009    0.058636   65.566406   68.400000    2.833594   -0.585059 
 516.000000 1253.000000    6.269593    0.074585   73.300781   95.400000   22.099219    1.458146 
 517.000000 1259.000000    6.302378    0.032784  119.179687  106.200000  -12.979688    0.414041 
 518.000000 1265.000000    6.330076    0.027699  145.722656  117.000000  -28.722656   -0.304530 
 519.000000 1271.000000    6.360329    0.030253  146.953125  127.800000  -19.153125   -0.172517 
 520.000000 1277.000000    6.388314    0.027985  146.953125  138.600000   -8.353125    0.118512 
 521.000000 1282.000000    6.417611    0.029297  147.480469  147.600000    0.119531    0.388539 
 522.000000 1287.000000    6.441042    0.023431  155.654297  156.600000    0.945703    0.493549 
 523.000000 1293.000000    6.468392    0.027350  169.716797  167.400000   -2.316797    0.685569 
 524.000000 1299.000000    6.497689    0.029297  191.601562  178.200000  -13.401562    0.306031 
 525.000000 1303.000000    6.521686    0.023997  200.039062  174.600000  -25.439063   -0.600060 
 526.000000 1309.000000    6.548471    0.026785  191.162109  163.800000  -27.362109   -1.360636 
 527.000000 1315.000000    6.582188    0.033717  154.951172  153.000000   -1.951172   -0.562556 
 528.000000 1320.000000    6.605110    0.022922  130.693359  144.000000   13.306641   -0.015002 
 529.000000 1325.000000    6.632454    0.027344  123.574219  135.000000   11.425781    0.034503 
 530.000000 1332.000000    6.662816    0.030363  123.574219  122.400000   -1.174219   -0.354035 
 531.000000 1336.000000    6.682987    0.020171  118.300781  115.200000   -3.100781   -0.433543 
 532.000000 1341.000000    6.710580    0.027592  110.917969  106.200000   -4.717969   -0.555056 
 533.000000 1347.000000    6.740183    0.029603   92.109375   95.400000    3.290625   -0.691569 
 534.000000 1352.000000    6.767220    0.027037   70.839844   86.400000   15.560156   -0.084008 
 535.000000 1358.000000    6.796730    0.029510   58.095703   75.600000   17.504297    0.804080 
 536.000000 1365.000000    6.827768    0.031038   77.080078   63.000000  -14.080078    0.213021 
 537.000000 1369.000000    6.851204    0.023436   81.210938   55.800000  -25.410937   -0.286529 
 538.000000 1375.000000    6.880500    0.029296   72.333984   45.000000  -27.333984   -0.601560 
 539.000000 1381.000000    6.907845    0.027345   53.085938   34.200000  -18.885938   -0.646565 
 540.000000 1386.000000    6.935095    0.027250   32.431641   25.200000   -7.231641   -0.294029 
 541.000000 1391.000000    6.962531    0.027436   20.478516   16.200000   -4.278516   -0.010501 
 542.000000 1397.000000    6.991829    0.029298   21.005859    5.400000  -15.605859    0.046505 
 543.000000 1404.000000    7.023078    0.031249   21.445312   -7.200000  -28.645313   -0.622562 
 544.000000 1410.000000    7.054385    0.031307    9.228516  -18.000000  -27.228516   -0.897090 
 545.000000 1421.000000    7.111071    0.056685  -42.011719  -37.800000    4.211719   -0.366037 
 546.000000 1431.000000    7.161763    0.050692  -68.291016  -55.800000   12.491016   -0.142514 
 547.000000 1436.000000    7.185198    0.023434  -74.267578  -64.800000    9.467578   -0.562556 
 548.000000 1448.000000    7.243878    0.058680 -105.292969  -86.400000   18.892969   -0.378038 
 549.000000 1462.000000    7.316059    0.072181 -118.916016 -111.600000    7.316016    0.195020 
 550.000000 1468.000000    7.347300    0.031241 -117.949219 -122.400000   -4.450781   -0.168017 
 551.000000 1483.000000    7.419682    0.072382 -137.988281 -149.400000  -11.411719   -1.080108 
 552.000000 1495.000000    7.482072    0.062390 -211.464844 -171.000000   40.464844   -0.240024 
 553.000000 1501.000000    7.511365    0.029293 -226.142578 -178.200000   47.942578    0.276028 
 554.000000 1507.000000    7.542611    0.031246 -206.894531 -167.400000   39.494531    1.660666 
 555.000000 1514.000000    7.573863    0.031252 -141.855469 -154.800000  -12.944531    0.634563 
 556.000000 1518.000000    7.596020    0.022157 -111.796875 -147.600000  -35.803125    0.064506 
 557.000000 1524.000000    7.622688    0.026668  -96.152344 -136.800000  -40.647656   -0.883588 
 558.000000 1530.000000    7.653939    0.031251 -122.519531 -126.000000   -3.480469   -0.417042 
 559.000000 1536.000000    7.683235    0.029296 -139.482422 -115.200000   24.282422    1.467147 
 560.000000 1541.000000    7.710581    0.027345 -102.656250 -106.200000   -3.543750    1.171617 
 561.000000 1546.000000    7.737218    0.026637  -49.482422  -97.200000  -47.717578   -0.637564 
 562.000000 1552.000000    7.763313    0.026095  -48.164062  -86.400000  -38.235938   -1.638164 
 563.000000 1557.000000    7.787646    0.024333  -87.363281  -77.400000    9.963281   -0.441044 
 564.000000 1563.000000    7.817901    0.030255 -118.212891  -66.600000   51.612891    1.273627 
 565.000000 1567.000000    7.841440    0.023538 -106.962891  -59.400000   47.562891    1.303630 
 566.000000 1573.000000    7.870762    0.029322  -63.720703  -48.600000   15.120703    0.958596 
 567.000000 1578.000000    7.896128    0.025366  -27.949219  -39.600000  -11.650781   -0.159016 
 568.000000 1584.000000    7.925423    0.029296  -19.248047  -28.800000   -9.551953   -0.592559 
 569.000000 1590.000000    7.952767    0.027344  -31.289063  -18.000000   13.289063    0.193519 
 570.000000 1594.000000    7.976206    0.023439  -31.992188  -10.800000   21.192187    0.508551 
 571.000000 1600.000000    8.005502    0.029296  -21.445312    0.000000   21.445312    0.744074 
 572.000000 1606.000000    8.032845    0.027343    0.527344   10.800000   10.272656    0.444044 
 573.000000 1610.000000    8.056282    0.023437   12.568359   18.000000    5.431641    0.300030 
 574.000000 1616.000000    8.087532    0.031250   22.236328   28.800000    6.563672    0.193519 
 575.000000 1625.000000    8.130810    0.043278   23.554688   45.000000   21.445312    0.453045 
 576.000000 1639.000000    8.201899    0.071089   66.884766   70.200000    3.315234    1.401140 
 577.000000 1645.000000    8.230168    0.028269  120.761719   81.000000  -39.761719    0.108011 
 578.000000 1653.000000    8.271173    0.041006  140.097656   95.400000  -44.697656   -1.165617 
 579.000000 1670.000000    8.355070    0.083897   97.734375  126.000000   28.265625    1.309631 
 580.000000 1679.000000    8.398082    0.043012  162.333984  142.200000  -20.133984    0.373537 
 581.000000 1689.000000    8.450930    0.052848  178.593750  160.200000  -18.393750   -1.132613 
 582.000000 1704.000000    8.523087    0.072157  144.316406  172.800000   28.483594    0.307531 
 583.000000 1710.000000    8.555448    0.032361  148.007812  162.000000   13.992187   -0.426043 
 584.000000 1716.000000    8.583627    0.028179  142.910156  151.200000    8.289844   -0.882088 
 585.000000 1722.000000    8.612923    0.029296  118.652344  140.400000   21.747656   -0.565557 
 586.000000 1727.000000    8.640268    0.027345   98.964844  131.400000   32.435156   -0.237024 
 587.000000 1732.000000    8.667491    0.027224   89.560547  122.400000   32.839453    0.126013 
 588.000000 1739.000000    8.697742    0.030251   87.890625  109.800000   21.909375   -0.109511 
 589.000000 1745.000000    8.727996    0.030254   86.044922   99.000000   12.955078   -0.229523 
 590.000000 1749.000000    8.747691    0.019695   86.132812   91.800000    5.667187   -0.456046 
 591.000000 1754.000000    8.776989    0.029298   83.056641   82.800000   -0.256641   -0.676568 
 592.000000 1759.000000    8.802384    0.025395   69.785156   73.800000    4.014844   -0.640564 
 593.000000 1765.000000    8.831676    0.029293   48.867188   63.000000   14.132812   -0.289529 
 594.000000 1772.000000    8.866830    0.035154   38.232422   50.400000   12.167578    0.090009 
 595.000000 1776.000000    8.886362    0.019531   38.671875   43.200000    4.528125   -0.153015 
 596.000000 1782.000000    8.915658    0.029296   38.496094   32.400000   -6.096094   -0.511551 
 597.000000 1788.000000    8.943002    0.027344   23.466797   21.600000   -1.866797   -0.882088 
 598.000000 1792.000000    8.966439    0.023437    4.921875   14.400000    9.478125   -0.714071 
 599.000000 1799.000000    8.997689    0.031250  -27.158203    1.800000   28.958203   -0.091509 
 600.000000 1804.000000    9.026985    0.029296  -37.880859   -7.200000   30.680859   -0.109511 
 601.000000 1809.000000    9.050423    0.023437  -42.187500  -16.200000   25.987500   -0.376538 
 602.000000 1815.000000    9.077767    0.027344  -47.724609  -27.000000   20.724609   -0.301530 
 603.000000 1820.000000    9.107063    0.029296  -56.337891  -36.000000   20.337891   -0.535554 
 604.000000 1825.000000    9.131362    0.024299  -69.082031  -45.000000   24.082031   -0.451545 
 605.000000 1831.000000    9.157844    0.026482  -81.035156  -55.800000   25.235156   -0.064506 
 606.000000 1839.000000    9.202293    0.044449  -86.220703  -70.200000   16.020703   -0.280528 
 607.000000 1853.000000    9.269246    0.066953 -106.259766  -95.400000   10.859766   -1.005101 
 608.000000 1858.000000    9.296529    0.027283 -137.548828 -104.400000   33.148828   -0.897090 
 609.000000 1868.000000    9.346637    0.050108 -184.921875 -122.400000   62.521875    0.754575 
 610.000000 1885.000000    9.427797    0.081161 -126.474609 -153.000000  -26.525391    0.226523 
 611.000000 1891.000000    9.460581    0.032784 -125.595703 -163.800000  -38.204297   -0.493549 
 612.000000 1902.000000    9.515319    0.054738 -155.302734 -176.400000  -21.097266    0.054005 
 613.000000 1919.000000    9.599283    0.083964  -48.603516 -145.800000  -97.196484    3.475848 
 614.000000 1926.000000    9.636365    0.037082   98.085938 -133.200000 -231.285937   -0.511551 
 615.000000 1932.000000    9.667613    0.031248  121.552734 -122.400000 -243.952734   -3.645365 
 616.000000 1938.000000    9.693002    0.025389   22.236328 -111.600000 -133.836328   -2.356736 
 617.000000 1943.000000    9.721126    0.028124  -71.718750 -102.600000  -30.881250    0.406541 
 618.000000 1948.000000    9.745739    0.024614 -103.710938  -93.600000   10.110938    2.410741 
 619.000000 1954.000000    9.775033    0.029294  -47.460938  -82.800000  -35.339063    2.187219 
 620.000000 1959.000000    9.798470    0.023438   22.763672  -73.800000  -96.563672   -0.142514 
 621.000000 1965.000000    9.832021    0.033550   48.339844  -63.000000 -111.339844   -2.236724 
 622.000000 1970.000000    9.855109    0.023089    3.251953  -54.000000  -57.251953   -1.539154 
 623.000000 1975.000000    9.882459    0.027350  -49.570312  -45.000000    4.570312    0.778578 
 624.000000 1982.000000    9.912691    0.030232  -38.935547  -32.400000    6.535547    2.380738 
 625.000000 1988.000000    9.942941    0.030250   33.574219  -21.600000  -55.174219    1.251125 
 626.000000 1992.000000    9.966439    0.023498   79.365234  -14.400000  -93.765234   -0.274527 
 627.000000 1998.000000    9.993365    0.026926   95.273438   -3.600000  -98.873437   -1.620162 
 628.000000 2002.000000   10.017221    0.023856   73.740234    3.600000  -70.140234   -0.787579 
 629.000000 2008.000000   10.043787    0.026565   41.572266   14.400000  -27.172266    0.196520 
 630.000000 2014.000000   10.073861    0.030074   35.683594   25.200000  -10.483594    0.889589 
 631.000000 2018.000000   10.097298    0.023437   46.318359   32.400000  -13.918359    0.831083 
 632.000000 2023.000000   10.120735    0.023438   68.906250   41.400000  -27.506250    0.439544 
 633.000000 2029.000000   10.151986    0.031250   87.539062   52.200000  -35.339063   -0.282028 
 634.000000 2035.000000   10.181284    0.029299   85.517578   63.000000  -22.517578   -0.309031 
 635.000000 2040.000000   10.205116    0.023832   84.550781   72.000000  -12.550781   -0.024002 
 636.000000 2049.000000   10.249768    0.044652   86.923828   88.200000    1.276172    0.430543 
 637.000000 2061.000000   10.308353    0.058585  110.654297  109.800000   -0.854297    0.972097 
 638.000000 2068.000000   10.345350    0.036997  156.708984  122.400000  -34.308984    0.111011 
 639.000000 2072.000000   10.366833    0.021483  174.990234  129.600000  -45.390234   -0.613561 
 640.000000 2076.000000   10.387596    0.020763  169.277344  136.800000  -32.477344   -0.550555 
 641.000000 2079.000000   10.401985    0.014389  162.246094  142.200000  -20.046094   -0.204020 
 642.000000 2083.000000   10.421517    0.019533  156.093750  149.400000   -6.693750    0.294029 
 643.000000 2087.000000   10.441049    0.019531  161.455078  156.600000   -4.855078    0.369037 
 644.000000 2090.000000   10.456673    0.015625  165.234375  162.000000   -3.234375    0.378038 
 645.000000 2093.000000   10.472297    0.015623  168.310547  167.400000   -0.910547    0.489049 
 646.000000 2097.000000   10.491829    0.019532  175.869141  174.600000   -1.269141    0.496550 
 647.000000 2102.000000   10.513318    0.021490  188.789062  176.400000  -12.389062   -0.373537 
 648.000000 2106.000000   10.532843    0.019525  193.710938  169.200000  -24.510937   -0.850585 
 649.000000 2107.000000   10.542610    0.009766  192.216797  167.400000  -24.816797   -0.754575 
 650.000000 2111.000000   10.562141    0.019531  180.966797  160.200000  -20.766797   -0.675068 
 651.000000 2116.000000   10.583626    0.021486  162.861328  151.200000  -11.661328   -0.379538 
 652.000000 2120.000000   10.603157    0.019531  150.644531  144.000000   -6.644531   -0.429043 
 653.000000 2122.000000   10.616828    0.013671  145.722656  140.400000   -5.322656   -0.580558 
 654.000000 2126.000000   10.634406    0.017578  131.835938  133.200000    1.364062   -0.477048 
 655.000000 2130.000000   10.653937    0.019532  119.003906  126.000000    6.996094   -0.558056 
 656.000000 2134.000000   10.673469    0.019531  104.765625  118.800000   14.034375   -0.531053 
 657.000000 2136.000000   10.687140    0.013672   98.701172  115.200000   16.498828   -0.508551 
 658.000000 2141.000000   10.708625    0.021485   82.353516  106.200000   23.846484   -0.283528 
 659.000000 2145.000000   10.728160    0.019535   72.509766   99.000000   26.490234    0.006001 
 660.000000 2147.000000   10.740542    0.012382   71.191406   95.400000   24.208594   -0.013501 
 661.000000 2151.000000   10.760717    0.020175   72.685547   88.200000   15.514453   -0.256526 
 662.000000 2155.000000   10.780905    0.020188   73.037109   81.000000    7.962891   -0.477048 
 663.000000 2159.000000   10.801520    0.020615   71.542969   73.800000    2.257031   -0.637564 
 664.000000 2169.000000   10.851364    0.049844   42.099609   55.800000   13.700391   -1.120612 
 665.000000 2177.000000   10.888325    0.036961  -11.513672   41.400000   52.913672   -0.030003 
 666.000000 2182.000000   10.913705    0.025379  -23.291016   32.400000   55.691016    0.325533 
 667.000000 2186.000000   10.933235    0.019531  -19.072266   25.200000   44.272266    0.168017 
 668.000000 2190.000000   10.952765    0.019530  -17.929688   18.000000   35.929687   -0.262526 
 669.000000 2192.000000   10.965846    0.013081  -20.214844   14.400000   34.614844   -0.280528 
 670.000000 2196.000000   10.986003    0.020156  -22.851562    7.200000   30.051562   -0.241524 
 671.000000 2200.000000   11.003547    0.017545  -22.587891    0.000000   22.587891   -0.591059 
 672.000000 2203.000000   11.021126    0.017578  -25.048828   -5.400000   19.648828   -0.679568 
 673.000000 2206.000000   11.036422    0.015296  -33.750000  -10.800000   22.950000   -0.595560 
 674.000000 2210.000000   11.056614    0.020192  -45.527344  -18.000000   27.527344   -0.087009 
 675.000000 2214.000000   11.073858    0.017244  -52.119141  -25.200000   26.919141    0.015002 
 676.000000 2217.000000   11.091439    0.017580  -54.140625  -30.600000   23.540625   -0.040504 
 677.000000 2221.000000   11.110970    0.019531  -54.140625  -37.800000   16.340625   -0.190519 
 678.000000 2224.000000   11.127205    0.016235  -54.052734  -43.200000   10.852734   -0.340534 
 679.000000 2228.000000   11.147373    0.020168  -56.074219  -50.400000    5.674219   -0.537054 
 680.000000 2231.000000   11.161751    0.014378  -58.359375  -55.800000    2.559375   -0.576058 
 681.000000 2236.000000   11.183236    0.021485  -70.488281  -64.800000    5.688281   -0.639064 
 682.000000 2239.000000   11.197792    0.014556  -79.980469  -70.200000    9.780469   -0.547555 
 683.000000 2243.000000   11.222298    0.024505  -93.251953  -77.400000   15.851953   -0.283528 
 684.000000 2245.000000   11.232062    0.009765  -99.580078  -81.000000   18.580078   -0.282028 
 685.000000 2249.000000   11.251595    0.019532 -104.414062  -88.200000   16.214062   -0.096010 
 686.000000 2254.000000   11.273189    0.021595 -107.666016  -97.200000   10.466016   -0.267027 
 687.000000 2259.000000   11.302496    0.029307 -107.666016 -106.200000    1.466016   -0.550555 
 688.000000 2267.000000   11.339591    0.037095 -124.365234 -120.600000    3.765234   -1.000600 
 689.000000    0.000000   11.364592    0.025001    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
   0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000 
