       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
 131.000000    0.655147    0.005015  145.898438    0.000000  -21.751418    0.000000    0.000000    0.000000    0.000000    0.000000    0.415447
 132.000000    0.660125    0.004978  144.140625    0.000000  -21.785760    0.000000    0.000000    0.000000    0.000000    0.000000    0.633456
 133.000000    0.665146    0.005021  142.558594    0.000000  -22.011184    0.000000    0.000000    0.000000    0.000000    0.000000    0.644855
 134.000000    0.670125    0.004979  140.976562    0.000000  -22.221727    0.000000    0.000000    0.000000    0.000000    0.000000    0.661356
 135.000000    0.675143    0.005018  138.076172    0.000000  -21.127772    0.000000    0.000000    0.000000    0.000000    0.000000    0.359052
 136.000000    0.680129    0.004985  135.439453    0.000000  -20.285788    0.000000    0.000000    0.000000    0.000000    0.000000    0.464840
 137.000000    0.685144    0.005015  133.242188    0.000000  -19.893848    0.000000    0.000000    0.000000    0.000000    0.000000    0.532494
 138.000000    0.690126    0.004983  131.572266    0.000000  -20.017806    0.000000    0.000000    0.000000    0.000000    0.000000    0.641868
 139.000000    0.695144    0.005017  129.023438    0.000000  -19.275203    0.000000    0.000000    0.000000    0.000000    0.000000    0.420812
 140.000000    0.700135    0.004991  126.210938    0.000000  -18.259627    0.000000    0.000000    0.000000    0.000000    0.000000    0.390360
 141.000000    0.705144    0.005008  123.662109    0.000000  -17.513829    0.000000    0.000000    0.000000    0.000000    0.000000    0.437814
 142.000000    0.710129    0.004986  121.464844    0.000000  -17.111389    0.000000    0.000000    0.000000    0.000000    0.000000    0.494696
 143.000000    0.715143    0.005014  119.619141    0.000000  -17.070711    0.000000    0.000000    0.000000    0.000000    0.000000    0.566473
 144.000000    0.720127    0.004983  117.949219    0.000000  -17.194819    0.000000    0.000000    0.000000    0.000000    0.000000    0.599815
 145.000000    0.725135    0.005008  115.312500    0.000000  -16.360980    0.000000    0.000000    0.000000    0.000000    0.000000    0.372275
 146.000000    0.730126    0.004991  112.500000    0.000000  -15.345360    0.000000    0.000000    0.000000    0.000000    0.000000    0.360453
 147.000000    0.735134    0.005008  110.830078    0.000000  -15.478303    0.000000    0.000000    0.000000    0.000000    0.000000    0.617771
 148.000000    0.740129    0.004995  109.248047    0.000000  -15.694487    0.000000    0.000000    0.000000    0.000000    0.000000    0.592987
 149.000000    0.745142    0.005013  106.611328    0.000000  -14.862373    0.000000    0.000000    0.000000    0.000000    0.000000    0.359322
 150.000000    0.750127    0.004985  104.150391    0.000000  -14.195961    0.000000    0.000000    0.000000    0.000000    0.000000    0.433485
 151.000000    0.755142    0.005015  102.128906    0.000000  -13.979996    0.000000    0.000000    0.000000    0.000000    0.000000    0.511240
 152.000000    0.760125    0.004983  100.898438    0.000000  -14.543302    0.000000    0.000000    0.000000    0.000000    0.000000    0.685736
 153.000000    0.765144    0.005019   99.052734    0.000000  -14.504604    0.000000    0.000000    0.000000    0.000000    0.000000    0.527326
 154.000000    0.770128    0.004984   96.240234    0.000000  -13.486389    0.000000    0.000000    0.000000    0.000000    0.000000    0.331609
 155.000000    0.775134    0.005006   93.603516    0.000000  -12.651816    0.000000    0.000000    0.000000    0.000000    0.000000    0.393422
 156.000000    0.780136    0.005001   91.582031    0.000000  -12.430841    0.000000    0.000000    0.000000    0.000000    0.000000    0.506901
 157.000000    0.785132    0.004997   90.351562    0.000000  -12.999218    0.000000    0.000000    0.000000    0.000000    0.000000    0.674295
 158.000000    0.790130    0.004998   87.451172    0.000000  -11.897957    0.000000    0.000000    0.000000    0.000000    0.000000    0.254140
 159.000000    0.795132    0.005002   84.726562    0.000000  -10.974112    0.000000    0.000000    0.000000    0.000000    0.000000    0.362922
 160.000000    0.800127    0.004995   82.529297    0.000000  -10.575077    0.000000    0.000000    0.000000    0.000000    0.000000    0.439108
